,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
236,26753,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,>4,57
237,9790,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,14,10000+,NGO,1,7
238,7400,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Public Sector,2,36
239,1245,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Funded Startup,1,42
240,24528,city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,13,50-99,Pvt Ltd,1,55
241,704,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Funded Startup,1,56
242,8995,city_89,0.925,Male,Has relevent experience,Full time course,Graduate,STEM,>20,50-99,Early Stage Startup,1,136
243,18934,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,57
244,29583,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,50-99,Other,>4,13
245,4796,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,2,10/49,Early Stage Startup,1,62
246,23219,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,53
247,22799,city_104,0.924,Female,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,>4,36
248,33160,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Funded Startup,1,90
249,18986,city_27,0.848,Male,Has relevent experience,no_enrollment,Masters,STEM,4,10000+,Pvt Ltd,1,28
250,13680,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,100-500,Pvt Ltd,1,62
251,21825,city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,7,100-500,Public Sector,>4,22
252,18425,city_133,0.742,Male,No relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,116
253,15408,city_114,0.9259999999999999,Male,No relevent experience,Full time course,Graduate,STEM,9,100-500,Pvt Ltd,2,56
254,7070,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,100-500,Pvt Ltd,1,7
255,20876,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,4,68
256,31563,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,84
257,28846,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,32
258,16997,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,39
259,18355,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,>4,102
260,18197,city_83,0.9229999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,1,105
261,28060,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,7,10000+,Pvt Ltd,4,82
262,3471,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,2,118
263,20009,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,188
264,16602,city_36,0.893,Male,Has relevent experience,Full time course,Graduate,STEM,9,10000+,Pvt Ltd,3,85
265,26534,city_114,0.9259999999999999,Male,No relevent experience,Part time course,Masters,STEM,3,1000-4999,Pvt Ltd,1,152
266,26089,city_97,0.925,Male,No relevent experience,Part time course,Phd,Humanities,>20,1000-4999,Public Sector,3,222
267,15073,city_162,0.767,Male,Has relevent experience,Full time course,Graduate,STEM,10,50-99,Early Stage Startup,1,4
268,32479,city_46,0.762,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,70
269,18314,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,2,326
270,15111,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Public Sector,never,55
271,6487,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10/49,Pvt Ltd,3,42
272,839,city_13,0.8270000000000001,Male,No relevent experience,Full time course,Graduate,STEM,1,1000-4999,Pvt Ltd,1,104
273,793,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,46
274,7619,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,16,500-999,Pvt Ltd,>4,144
275,26231,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Funded Startup,1,24
276,15727,city_114,0.9259999999999999,Female,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,48
277,30631,city_149,0.6890000000000001,Male,No relevent experience,no_enrollment,Masters,STEM,18,50-99,Pvt Ltd,>4,66
278,28466,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,NGO,1,20
279,10950,city_136,0.897,Female,Has relevent experience,no_enrollment,Phd,STEM,8,50-99,Pvt Ltd,4,45
280,2343,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,1,6
281,33140,city_73,0.754,Male,No relevent experience,no_enrollment,Graduate,STEM,2,50-99,Early Stage Startup,2,38
282,29717,city_114,0.9259999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,9,100-500,Pvt Ltd,1,24
283,12526,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,Humanities,4,<10,Funded Startup,1,43
284,206,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,2,94
285,6237,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,56
286,23059,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,43
287,7902,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,6
288,6661,city_98,0.9490000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,4,28
289,4544,city_23,0.899,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Funded Startup,3,53
290,19490,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Funded Startup,4,50
291,22804,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,50
292,14116,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,5000-9999,Pvt Ltd,3,91
293,25751,city_83,0.9229999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,never,28
294,10837,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,42
295,18591,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,500-999,Pvt Ltd,>4,36
296,25702,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16,50-99,Funded Startup,2,24
297,26171,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,1,120
298,28167,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,never,144
299,5291,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,1,314
300,3101,city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,500-999,Funded Startup,2,98
301,19558,city_114,0.9259999999999999,Male,Has relevent experience,Full time course,Masters,Business Degree,>20,10000+,Pvt Ltd,1,31
302,23605,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,500-999,Pvt Ltd,>4,133
303,6239,city_114,0.9259999999999999,Female,Has relevent experience,no_enrollment,Masters,Business Degree,10,100-500,Funded Startup,1,2
304,27496,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Other,4,<10,Funded Startup,1,26
305,17138,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,never,37
306,1624,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,7,50-99,Funded Startup,1,42
307,25313,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Public Sector,1,58
308,21771,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Humanities,>20,500-999,Pvt Ltd,1,33
309,14028,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Early Stage Startup,1,44
310,4185,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,3,10000+,Pvt Ltd,1,60
311,16076,city_114,0.9259999999999999,Male,No relevent experience,Full time course,Masters,STEM,1,100-500,Public Sector,never,330
312,13760,city_101,0.5579999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,26
313,1960,city_162,0.767,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,2,54
314,26095,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Funded Startup,>4,37
315,2453,city_162,0.767,Male,Has relevent experience,Part time course,Graduate,STEM,8,500-999,Pvt Ltd,>4,6
316,12998,city_114,0.9259999999999999,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,>4,47
317,30429,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,29
318,807,city_105,0.794,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,2,13
319,6743,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,96
320,14480,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,<10,Pvt Ltd,1,27
321,3943,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,1,10/49,Public Sector,1,16
322,6591,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Funded Startup,1,76
323,19921,city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,1,26
324,3553,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,12,500-999,Pvt Ltd,2,220
325,603,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Pvt Ltd,>4,23
326,23709,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,37
327,12569,city_114,0.9259999999999999,Female,No relevent experience,no_enrollment,Phd,STEM,18,100-500,Public Sector,2,100
328,21568,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,112
329,24889,city_89,0.925,Other,Has relevent experience,no_enrollment,Graduate,STEM,14,10/49,Funded Startup,1,24
330,31319,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,2,8
331,32844,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,2,50
332,15909,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,4,10000+,Pvt Ltd,1,22
333,1447,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,18
334,17578,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,5,5000-9999,Public Sector,4,19
335,21302,city_165,0.903,Male,No relevent experience,no_enrollment,Masters,Humanities,7,10/49,NGO,>4,84
336,26283,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Public Sector,1,76
337,32418,city_114,0.9259999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,6,50-99,Pvt Ltd,3,8
338,1168,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,4,34
339,32809,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,10,<10,Pvt Ltd,1,76
340,17198,city_64,0.6659999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,1,184
341,42,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,>4,36
342,11860,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,Humanities,6,10/49,Pvt Ltd,1,9
343,14782,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,2,192
344,17597,city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,500-999,Pvt Ltd,3,28
345,7459,city_71,0.884,Female,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,NGO,4,27
346,26743,city_46,0.762,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,5
347,13704,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Masters,Business Degree,4,100-500,Public Sector,2,61
348,17856,city_19,0.682,Male,Has relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,never,26
349,6767,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,25
350,4551,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Public Sector,3,67
351,5578,city_152,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,17
352,4253,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Funded Startup,1,52
353,13087,city_114,0.9259999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,5,10/49,Funded Startup,2,102
354,32759,city_145,0.555,Male,Has relevent experience,no_enrollment,Graduate,Humanities,6,100-500,Funded Startup,2,70
355,6368,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,3,6
356,28849,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,10/49,Funded Startup,1,284
357,10149,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,100
358,31963,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,4,82
359,10139,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,>20,5000-9999,Pvt Ltd,1,36
360,22109,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Early Stage Startup,never,68
361,3207,city_36,0.893,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,3,58
362,19203,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Arts,15,50-99,Pvt Ltd,1,36
363,14733,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,1,64
364,32432,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Public Sector,3,51
365,5456,city_104,0.924,Male,No relevent experience,no_enrollment,Masters,STEM,15,<10,Pvt Ltd,2,44
366,27127,city_75,0.9390000000000001,Male,No relevent experience,no_enrollment,Masters,STEM,15,<10,Pvt Ltd,>4,92
367,21138,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,36
368,10816,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Funded Startup,1,90
369,12954,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Early Stage Startup,1,144
370,10034,city_24,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,64
371,28269,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,1,44
372,32547,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Pvt Ltd,4,59
373,28353,city_44,0.725,Male,Has relevent experience,Full time course,Masters,STEM,1,50-99,Early Stage Startup,1,286
374,17253,city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,11,100-500,Pvt Ltd,1,13
375,2390,city_159,0.843,Female,Has relevent experience,no_enrollment,Graduate,Other,11,10000+,Pvt Ltd,1,57
376,2166,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,1,77
377,8923,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,NGO,>4,26
378,32016,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Pvt Ltd,1,72
379,4756,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,>4,147
380,11051,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,>4,140
381,20963,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,2,65
382,12820,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,5000-9999,Pvt Ltd,>4,41
383,5563,city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,89
384,13148,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,123
385,158,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Pvt Ltd,1,92
386,6600,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,>4,4
387,27930,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,Humanities,5,100-500,Pvt Ltd,4,6
388,20867,city_159,0.843,Male,Has relevent experience,Part time course,Masters,STEM,6,50-99,Pvt Ltd,2,314
389,4429,city_144,0.84,Male,Has relevent experience,Full time course,Masters,STEM,>20,10000+,Public Sector,>4,24
390,2812,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,2,214
391,18418,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,Humanities,20,100-500,Pvt Ltd,2,135
392,20058,city_114,0.9259999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,4,1000-4999,Pvt Ltd,1,152
393,17361,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,82
394,33024,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Funded Startup,1,78
395,31154,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Early Stage Startup,1,196
396,28872,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,90
397,19324,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,148
398,3282,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Early Stage Startup,>4,25
399,28158,city_71,0.884,Female,No relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,67
400,26943,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,1,26
401,29963,city_123,0.738,Male,Has relevent experience,Full time course,Graduate,STEM,5,10/49,Funded Startup,2,20
402,7220,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,4,29
403,27396,city_10,0.895,Male,Has relevent experience,no_enrollment,Phd,Other,>20,<10,Pvt Ltd,1,155
404,26469,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Early Stage Startup,1,23
405,14220,city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,5,<10,Funded Startup,1,23
406,10334,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Early Stage Startup,2,45
407,26807,city_57,0.866,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,4,110
408,29158,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,222
409,18490,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,500-999,Public Sector,>4,188
410,21988,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,330
411,20638,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,100-500,Pvt Ltd,1,40
412,7171,city_23,0.899,Male,No relevent experience,Full time course,Graduate,STEM,9,10000+,Public Sector,never,46
413,16785,city_67,0.855,Female,Has relevent experience,Full time course,Graduate,STEM,6,5000-9999,Pvt Ltd,1,19
